typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,marketGroupID,iconID,graphicID
25977,787,Large Algid Energy Administrations Unit I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25979,787,Large Energy Burst Aerator I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25981,787,Large Energy Collision Accelerator I Blueprint,,0,0.01,0,1,None,1250000,1257,76,0
25997,787,Large Hybrid Discharge Elutriation I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
25999,787,Large Hybrid Ambit Extension I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26001,787,Large Hybrid Locus Coordinator I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26003,787,Large Hybrid Metastasis Adjuster I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26005,787,Large Algid Hybrid Administrations Unit I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26007,787,Large Hybrid Burst Aerator I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26009,787,Large Hybrid Collision Accelerator I Blueprint,,0,0.01,0,1,None,1250000,1260,76,0
26017,787,Large Hydraulic Bay Thrusters I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26021,787,Large Warhead Rigor Catalyst I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26023,787,Large Rocket Fuel Cache Partition I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26027,787,Large Bay Loading Accelerator I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26029,787,Large Warhead Flare Catalyst I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26031,787,Large Warhead Calefaction Catalyst I Blueprint,,0,0.01,0,1,None,1250000,1263,76,0
26039,787,Large Projectile Ambit Extension I Blueprint,,0,0.01,0,1,None,1250000,1266,76,0
26041,787,Large Projectile Locus Coordinator I Blueprint,,0,0.01,0,1,None,1250000,1266,76,0
26043,787,Large Projectile Metastasis Adjuster I Blueprint,,0,0.01,0,1,None,1250000,1266,76,0
26047,787,Large Projectile Burst Aerator I Blueprint,,0,0.01,0,1,None,1250000,1266,76,0
26049,787,Large Projectile Collision Accelerator I Blueprint,,0,0.01,0,1,None,1250000,1266,76,0
26057,787,Large Dynamic Fuel Valve I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26059,787,Large Low Friction Nozzle Joints I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26061,787,Large Auxiliary Thrusters I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26063,787,Large Engine Thermal Shielding I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26067,787,Large Warp Core Optimizer I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26069,787,Large Hyperspatial Velocity Optimizer I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26071,787,Large Polycarbon Engine Housing I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26073,787,Large Cargohold Optimization I Blueprint,,0,0.01,0,1,None,1250000,1242,76,0
26077,787,Large Anti-EM Screen Reinforcer I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26079,787,Large Anti-Explosive Screen Reinforcer I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26081,787,Large Anti-Kinetic Screen Reinforcer I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26083,787,Large Anti-Thermal Screen Reinforcer I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26085,787,Large Core Defense Field Purger I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26087,787,Large Core Defense Operational Solidifier I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26089,787,Large Core Defense Field Extender I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26091,787,Large Core Defense Charge Economizer I Blueprint,,0,0.01,0,1,None,1250000,1269,76,0
26097,787,Large Targeting Systems Stabilizer I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
26101,787,Large Targeting System Subcontroller I Blueprint,,0,0.01,0,1,None,1250000,1807,76,0
26103,787,Large Ionic Field Projector I Blueprint,,0,0.01,0,1,None,1250000,1807,76,0
26105,787,Large Signal Focusing Kit I Blueprint,,0,0.01,0,1,None,1250000,1803,76,0
26107,787,Large Particle Dispersion Augmentor I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
26109,787,Large Particle Dispersion Projector I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
26111,787,Large Inverted Signal Field Projector I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
26113,787,Large Tracking Diagnostic Subroutines I Blueprint,,0,0.01,0,1,None,1250000,1251,76,0
26930,787,Small Processor Overclocking Unit I Blueprint,,0,0.01,0,1,None,125000,1252,76,0
27065,787,Capital Auxiliary Nano Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
27069,787,Small Remote Repair Augmentor I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
30988,787,Small Trimark Armor Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
30994,787,Capital Trimark Armor Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
30998,787,Small Anti-EM Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31000,787,Medium Anti-EM Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31002,787,Capital Anti-EM Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31010,787,Small Anti-Explosive Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31012,787,Medium Anti-Explosive Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31014,787,Capital Anti-Explosive Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31022,787,Small Anti-Kinetic Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31024,787,Medium Anti-Kinetic Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31026,787,Capital Anti-Kinetic Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31034,787,Small Anti-Thermal Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31036,787,Medium Anti-Thermal Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31038,787,Capital Anti-Thermal Pump I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31046,787,Small Auxiliary Nano Pump I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31048,787,Medium Auxiliary Nano Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31056,787,Medium Trimark Armor Pump I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31064,787,Small Nanobot Accelerator I Blueprint,,0,0.01,0,1,None,125000,1203,76,0
31066,787,Medium Nanobot Accelerator I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31068,787,Capital Nanobot Accelerator I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31074,787,Medium Remote Repair Augmentor I Blueprint,,0,0.01,0,1,None,750000,1204,76,0
31076,787,Capital Remote Repair Augmentor I Blueprint,,0,0.01,0,1,None,50000000,1719,76,0
31084,787,Small Salvage Tackle I Blueprint,,0,0.01,0,1,None,125000,1800,76,0
31086,787,Medium Salvage Tackle I Blueprint,,0,0.01,0,1,None,750000,1799,76,0
31088,787,Capital Salvage Tackle I Blueprint,,0,0.01,0,1,None,50000000,1797,76,0
31106,787,Small Auxiliary Thrusters I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31108,787,Medium Auxiliary Thrusters I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31110,787,Capital Auxiliary Thrusters I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31118,787,Small Cargohold Optimization I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31120,787,Medium Cargohold Optimization I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31122,787,Capital Cargohold Optimization I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31130,787,Small Dynamic Fuel Valve I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31132,787,Medium Dynamic Fuel Valve I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31134,787,Capital Dynamic Fuel Valve I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31142,787,Small Engine Thermal Shielding I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31144,787,Medium Engine Thermal Shielding I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31146,787,Capital Engine Thermal Shielding I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31154,787,Small Low Friction Nozzle Joints I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31156,787,Medium Low Friction Nozzle Joints I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31158,787,Capital Low Friction Nozzle Joints I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31160,787,Small Hyperspatial Velocity Optimizer I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31162,787,Medium Hyperspatial Velocity Optimizer I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31164,787,Capital Hyperspatial Velocity Optimizer I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31178,787,Small Polycarbon Engine Housing I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31180,787,Medium Polycarbon Engine Housing I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31182,787,Capital Polycarbon Engine Housing I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31190,787,Small Warp Core Optimizer I Blueprint,,0,0.01,0,1,None,125000,1240,76,0
31192,787,Medium Warp Core Optimizer I Blueprint,,0,0.01,0,1,None,750000,1241,76,0
31194,787,Capital Warp Core Optimizer I Blueprint,,0,0.01,0,1,None,50000000,1720,76,0
31202,787,Small Emission Scope Sharpener I Blueprint,,0,0.01,0,1,None,125000,1801,76,0
31204,787,Medium Emission Scope Sharpener I Blueprint,,0,0.01,0,1,None,750000,1802,76,0
31206,787,Capital Emission Scope Sharpener I Blueprint,,0,0.01,0,1,None,50000000,1804,76,0
31214,787,Small Gravity Capacitor Upgrade I Blueprint,,0,0.01,0,1,None,125000,1801,76,0
31216,787,Medium Gravity Capacitor Upgrade I Blueprint,,0,0.01,0,1,None,750000,1802,76,0
31218,787,Capital Gravity Capacitor Upgrade I Blueprint,,0,0.01,0,1,None,50000000,1804,76,0
31227,787,Small Liquid Cooled Electronics I Blueprint,,0,0.01,0,1,None,125000,1252,76,0
31229,787,Medium Liquid Cooled Electronics I Blueprint,,0,0.01,0,1,None,750000,1253,76,0
31231,787,Capital Liquid Cooled Electronics I Blueprint,,0,0.01,0,1,None,50000000,1724,76,0
